ID_PEDIDO,ID_DETALLE,FECHA,ID_CLIENTE,Cliente,ID_VENDEDOR,Nombre_Vendedor,Genero_Vendedor,SUCURSAL,Provincia_Vendedor,Region_Vendedor,latitud,longitud,ID_PRODUCTO,Nombre_Producto,CANTIDAD,PRECIO_VENTA_UNITARIO,COSTO_UNITARIO,INGRESO_TOTAL,COSTO_TOTAL,MARGEN_BENEFICIO,PORCENTAJE_MARGEN,RANK_PRODUCTO_EN_HISTORIAL_CLIENTE,foto_Productos_url,foto_Vendedor_url
1315,4014,2021-03-19,12,Sofía Comila,15,Laura de la Rosa,Femenino,Sucursal 3,Peravia,ESTE,18.283333,-70.35,7,Huevos,8,55.0,35.0,440.0,280.0,160.0,36.36,152,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_7.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_15.png
1426,4354,2022-06-29,12,Sofía Comila,11,Pedro Gómez,Masculino,Sucursal 3,Azua,ESTE,18.45,-70.733333,14,Queso,5,85.0,65.0,425.0,325.0,100.0,23.53,158,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_14.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_11.png
803,2480,2020-05-23,12,Sofía Comila,9,Carlos Santos,Masculino,Sucursal 2,Espaillat,SUR,19.6,-70.35,11,Verduras frescas,12,35.0,15.0,420.0,180.0,240.0,57.14,159,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_11.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_9.png
1052,3246,2021-04-12,12,Sofía Comila,4,Luis Diaz,Masculino,Sucursal 1,La Romana,NORTE,18.433333,-68.966667,4,Pan integral,7,60.0,40.0,420.0,280.0,140.0,33.33,159,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_4.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_4.png
1830,5604,2020-10-26,12,Sofía Comila,3,Ana Santana,Femenino,Sucursal 1,Hato Mayor,NORTE,18.75,-69.25,13,Pescado,6,70.0,50.0,420.0,300.0,120.0,28.57,159,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_13.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_3.png
2044,6262,2023-03-16,12,Sofía Comila,15,Laura de la Rosa,Femenino,Sucursal 3,Peravia,ESTE,18.283333,-70.35,1,Leche,6,70.0,50.0,420.0,300.0,120.0,28.57,159,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_1.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_15.png
838,2594,2022-09-26,12,Sofía Comila,9,Carlos Santos,Masculino,Sucursal 2,Espaillat,SUR,19.6,-70.35,6,Arroz,9,45.0,25.0,405.0,225.0,180.0,44.44,163,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_6.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_9.png
1426,4356,2022-06-29,12,Sofía Comila,11,Pedro Gómez,Masculino,Sucursal 3,Azua,ESTE,18.45,-70.733333,6,Arroz,9,45.0,25.0,405.0,225.0,180.0,44.44,163,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_6.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_11.png
691,2151,2022-12-19,12,Sofía Comila,4,Luis Diaz,Masculino,Sucursal 1,La Romana,NORTE,18.433333,-68.966667,19,Cebolla Criolla,4,100.0,65.0,400.0,260.0,140.0,35.0,165,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_19.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_4.png
1426,4355,2022-06-29,12,Sofía Comila,11,Pedro Gómez,Masculino,Sucursal 3,Azua,ESTE,18.45,-70.733333,12,Carne de pollo,5,75.0,55.0,375.0,275.0,100.0,26.67,166,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_12.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_11.png
2123,6506,2021-06-06,12,Sofía Comila,9,Carlos Santos,Masculino,Sucursal 2,Espaillat,SUR,19.6,-70.35,6,Arroz,8,45.0,25.0,360.0,200.0,160.0,44.44,167,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_6.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_9.png
2275,6963,2022-06-29,12,Sofía Comila,3,Ana Santana,Femenino,Sucursal 1,Hato Mayor,NORTE,18.75,-69.25,6,Arroz,8,45.0,25.0,360.0,200.0,160.0,44.44,167,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_6.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_3.png
2407,7360,2023-12-09,12,Sofía Comila,1,Juan Perez,Masculino,Sucursal 1,La Altagracia,NORTE,18.616667,-68.633333,22,Mantequilla Rica,2,175.0,120.0,350.0,240.0,110.0,31.43,169,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_22.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_1.png
2207,6766,2022-08-16,12,Sofía Comila,3,Ana Santana,Femenino,Sucursal 1,Hato Mayor,NORTE,18.75,-69.25,2,Legumbres,7,50.0,30.0,350.0,210.0,140.0,40.0,169,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_2.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_3.png
563,1747,2020-08-14,12,Sofía Comila,4,Luis Diaz,Masculino,Sucursal 1,La Romana,NORTE,18.433333,-68.966667,18,Crema dental Colgate,2,175.0,112.0,350.0,224.0,126.0,36.0,169,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_18.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_4.png
311,982,2020-12-28,12,Sofía Comila,14,Lucía Ramire,Femenino,Sucursal 3,San Cristóbal,ESTE,18.416667,-70.1,13,Pescado,5,70.0,50.0,350.0,250.0,100.0,28.57,169,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_13.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_14.png
1831,5609,2023-03-02,12,Sofía Comila,13,Alejandro Peña,Masculino,Sucursal 3,San Juan,ESTE,18.8,-71.2,14,Queso,4,85.0,65.0,340.0,260.0,80.0,23.53,173,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_14.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_13.png
2403,7346,2020-02-23,12,Sofía Comila,11,Pedro Gómez,Masculino,Sucursal 3,Azua,ESTE,18.45,-70.733333,7,Huevos,6,55.0,35.0,330.0,210.0,120.0,36.36,174,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_7.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_11.png
1345,4122,2020-10-10,12,Sofía Comila,12,María Rodríguez,Femenino,Sucursal 3,Barahona,ESTE,18.2,-71.1,7,Huevos,6,55.0,35.0,330.0,210.0,120.0,36.36,174,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_7.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_12.png
1831,5610,2023-03-02,12,Sofía Comila,13,Alejandro Peña,Masculino,Sucursal 3,San Juan,ESTE,18.8,-71.2,5,Aceite,5,65.0,45.0,325.0,225.0,100.0,30.77,176,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_5.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_13.png
478,1490,2023-11-26,12,Sofía Comila,8,Juan Gabrie,Masculino,Sucursal 2,Duarte,SUR,19.3,-70.1,3,Frutas frescas,8,40.0,20.0,320.0,160.0,160.0,50.0,177,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_3.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_8.png
1488,4546,2020-12-15,12,Sofía Comila,10,Julio Linarez,Masculino,Sucursal 2,La Vega,SUR,19.216667,-70.516667,6,Arroz,7,45.0,25.0,315.0,175.0,140.0,44.44,178,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_6.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_10.png
1488,4548,2020-12-15,12,Sofía Comila,10,Julio Linarez,Masculino,Sucursal 2,La Vega,SUR,19.216667,-70.516667,11,Verduras frescas,9,35.0,15.0,315.0,135.0,180.0,57.14,178,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_11.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_10.png
1176,3621,2023-08-09,12,Sofía Comila,2,Maria Vizcaino,Femenino,Sucursal 2,El Seibo,NORTE,18.766667,-69.033333,11,Verduras frescas,9,35.0,15.0,315.0,135.0,180.0,57.14,178,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_11.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_2.png
1052,3247,2021-04-12,12,Sofía Comila,4,Luis Diaz,Masculino,Sucursal 1,La Romana,NORTE,18.433333,-68.966667,11,Verduras frescas,9,35.0,15.0,315.0,135.0,180.0,57.14,178,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_11.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_4.png
786,2433,2022-03-09,12,Sofía Comila,7,Juan Comila,Masculino,Sucursal 2,Puerto Plata,SUR,19.8,-70.7,19,Cebolla Criolla,3,100.0,65.0,300.0,195.0,105.0,35.0,182,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_19.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_7.png
254,800,2020-07-18,12,Sofía Comila,9,Carlos Santos,Masculino,Sucursal 2,Espaillat,SUR,19.6,-70.35,8,Yogur,6,50.0,30.0,300.0,180.0,120.0,40.0,182,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_8.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_9.png
1601,4894,2020-03-14,12,Sofía Comila,2,Maria Vizcaino,Femenino,Sucursal 2,El Seibo,NORTE,18.766667,-69.033333,10,Agua potable,10,30.0,10.0,300.0,100.0,200.0,66.67,182,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_10.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_2.png
2044,6263,2023-03-16,12,Sofía Comila,15,Laura de la Rosa,Femenino,Sucursal 3,Peravia,ESTE,18.283333,-70.35,4,Pan integral,5,60.0,40.0,300.0,200.0,100.0,33.33,182,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_4.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_15.png
2422,7395,2021-12-04,12,Sofía Comila,15,Laura de la Rosa,Femenino,Sucursal 3,Peravia,ESTE,18.283333,-70.35,15,Miel,3,95.0,75.0,285.0,225.0,60.0,21.05,186,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_15.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_15.png
1980,6063,2022-02-23,12,Sofía Comila,8,Juan Gabrie,Masculino,Sucursal 2,Duarte,SUR,19.3,-70.1,1,Leche,4,70.0,50.0,280.0,200.0,80.0,28.57,187,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_1.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_8.png
1856,5684,2020-06-11,12,Sofía Comila,9,Carlos Santos,Masculino,Sucursal 2,Espaillat,SUR,19.6,-70.35,13,Pescado,4,70.0,50.0,280.0,200.0,80.0,28.57,187,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_13.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_9.png
691,2152,2022-12-19,12,Sofía Comila,4,Luis Diaz,Masculino,Sucursal 1,La Romana,NORTE,18.433333,-68.966667,1,Leche,4,70.0,50.0,280.0,200.0,80.0,28.57,187,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_1.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_4.png
2057,6300,2020-10-09,12,Sofía Comila,9,Carlos Santos,Masculino,Sucursal 2,Espaillat,SUR,19.6,-70.35,7,Huevos,5,55.0,35.0,275.0,175.0,100.0,36.36,190,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_7.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_9.png
2207,6765,2022-08-16,12,Sofía Comila,3,Ana Santana,Femenino,Sucursal 1,Hato Mayor,NORTE,18.75,-69.25,10,Agua potable,9,30.0,10.0,270.0,90.0,180.0,66.67,191,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_10.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_3.png
1851,5673,2022-12-22,12,Sofía Comila,1,Juan Perez,Masculino,Sucursal 1,La Altagracia,NORTE,18.616667,-68.633333,6,Arroz,6,45.0,25.0,270.0,150.0,120.0,44.44,191,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_6.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_1.png
1448,4420,2023-06-24,12,Sofía Comila,13,Alejandro Peña,Masculino,Sucursal 3,San Juan,ESTE,18.8,-71.2,6,Arroz,6,45.0,25.0,270.0,150.0,120.0,44.44,191,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_6.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_13.png
1980,6062,2022-02-23,12,Sofía Comila,8,Juan Gabrie,Masculino,Sucursal 2,Duarte,SUR,19.3,-70.1,5,Aceite,4,65.0,45.0,260.0,180.0,80.0,30.77,194,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_5.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_8.png
2375,7268,2020-06-19,12,Sofía Comila,14,Lucía Ramire,Femenino,Sucursal 3,San Cristóbal,ESTE,18.416667,-70.1,11,Verduras frescas,7,35.0,15.0,245.0,105.0,140.0,57.14,195,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_11.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_14.png
799,2467,2023-08-31,12,Sofía Comila,6,Jorge Ramos,Masculino,Sucursal 2,Santiago,SUR,19.45,-70.7,11,Verduras frescas,7,35.0,15.0,245.0,105.0,140.0,57.14,195,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_11.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_6.png
786,2434,2022-03-09,12,Sofía Comila,7,Juan Comila,Masculino,Sucursal 2,Puerto Plata,SUR,19.8,-70.7,4,Pan integral,4,60.0,40.0,240.0,160.0,80.0,33.33,197,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_4.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_7.png
2432,7420,2023-02-25,12,Sofía Comila,10,Julio Linarez,Masculino,Sucursal 2,La Vega,SUR,19.216667,-70.516667,9,Aceite de oliva,3,80.0,60.0,240.0,180.0,60.0,25.0,197,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_9.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_10.png
2209,6772,2022-06-18,12,Sofía Comila,7,Juan Comila,Masculino,Sucursal 2,Puerto Plata,SUR,19.8,-70.7,10,Agua potable,8,30.0,10.0,240.0,80.0,160.0,66.67,197,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_10.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_7.png
1315,4015,2021-03-19,12,Sofía Comila,15,Laura de la Rosa,Femenino,Sucursal 3,Peravia,ESTE,18.283333,-70.35,6,Arroz,5,45.0,25.0,225.0,125.0,100.0,44.44,200,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_6.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_15.png
803,2481,2020-05-23,12,Sofía Comila,9,Carlos Santos,Masculino,Sucursal 2,Espaillat,SUR,19.6,-70.35,10,Agua potable,7,30.0,10.0,210.0,70.0,140.0,66.67,201,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_10.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_9.png
630,1973,2023-03-10,12,Sofía Comila,11,Pedro Gómez,Masculino,Sucursal 3,Azua,ESTE,18.45,-70.733333,21,Cubito Maggi,20,10.0,5.5,200.0,110.0,90.0,45.0,202,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_21.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_11.png
503,1562,2021-07-20,12,Sofía Comila,6,Jorge Ramos,Masculino,Sucursal 2,Santiago,SUR,19.45,-70.7,19,Cebolla Criolla,2,100.0,65.0,200.0,130.0,70.0,35.0,202,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_19.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_6.png
2082,6375,2022-02-25,12,Sofía Comila,13,Alejandro Peña,Masculino,Sucursal 3,San Juan,ESTE,18.8,-71.2,3,Frutas frescas,5,40.0,20.0,200.0,100.0,100.0,50.0,202,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_3.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_13.png
1851,5672,2022-12-22,12,Sofía Comila,1,Juan Perez,Masculino,Sucursal 1,La Altagracia,NORTE,18.616667,-68.633333,5,Aceite,3,65.0,45.0,195.0,135.0,60.0,30.77,205,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_5.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_1.png
2338,7150,2021-06-04,12,Sofía Comila,8,Juan Gabrie,Masculino,Sucursal 2,Duarte,SUR,19.3,-70.1,5,Aceite,3,65.0,45.0,195.0,135.0,60.0,30.77,205,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_5.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_8.png
2333,7131,2023-12-22,12,Sofía Comila,14,Lucía Ramire,Femenino,Sucursal 3,San Cristóbal,ESTE,18.416667,-70.1,21,Cubito Maggi,19,10.0,5.5,190.0,104.5,85.5,45.0,207,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_21.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_14.png
2133,6529,2020-01-16,12,Sofía Comila,3,Ana Santana,Femenino,Sucursal 1,Hato Mayor,NORTE,18.75,-69.25,21,Cubito Maggi,19,10.0,5.5,190.0,104.5,85.5,45.0,207,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_21.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_3.png
1345,4123,2020-10-10,12,Sofía Comila,12,María Rodríguez,Femenino,Sucursal 3,Barahona,ESTE,18.2,-71.1,15,Miel,2,95.0,75.0,190.0,150.0,40.0,21.05,207,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_15.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_12.png
1229,3758,2022-03-06,12,Sofía Comila,10,Julio Linarez,Masculino,Sucursal 2,La Vega,SUR,19.216667,-70.516667,20,Gustocita,19,10.0,6.0,190.0,114.0,76.0,40.0,207,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PRODUCTOS/producto_20.png,https://raw.githubusercontent.com/JUANCITOPENA/GENERADOR_IMAGENES_PERSONAS/refs/heads/main/FOTOS_PERSONAS/persona_10.png
